Apostasy,a,State,Oscilate,CB,SB,CN,SN,R
0.001,0.18,15,0,1,1,1,1,0.40025910961829547
0.001,0.19,15,0,1,1,1,1,0.4032314413080706
0.001,0.2,15,0,1,1,1,1,0.40638821560509925
0.001,0.21,15,0,1,1,1,1,0.4097419749196989
0.001,0.22,15,0,1,1,1,1,0.41330115372448584
0.001,0.23,15,0,1,1,1,1,0.4170847693664562
0.001,0.24,15,0,1,1,1,1,0.421107290831718
0.001,0.25,15,0,1,1,1,1,0.4253851708538834
0.001,0.26,15,0,1,1,1,1,0.4299360520048105
0.001,0.27,15,0,1,1,1,1,0.4347780628485063
0.001,0.28,15,0,1,1,1,1,0.43993342962119114
0.001,0.29,15,0,1,1,1,1,0.44542492917355975
0.001,0.3,15,0,1,1,1,1,0.45127832759833025
0.001,0.31,15,0,1,1,1,1,0.45750669179054587
0.001,0.32,15,0,1,1,1,1,0.4641624649239185
0.001,0.33,15,0,1,1,1,1,0.4712708744387128
0.001,0.34,15,0,1,1,1,1,0.4788617985403933
0.001,0.35000000000000003,15,0,1,1,1,1,0.48697304872813163
0.001,0.36,15,0,1,1,1,1,0.4956476157556057
0.001,0.37,15,0,1,1,1,1,0.5049296456513386
0.001,0.38,15,0,1,1,1,1,0.5148700567738296
0.001,0.39,15,0,1,1,1,1,0.5255360509855486
0.001,0.4,15,0,1,1,1,1,0.536959140606344
0.001,0.41000000000000003,15,0,1,1,1,1,0.5492215905062854
0.001,0.42,15,0,1,1,1,1,0.5623767682857228
0.001,0.43,8,0,1,0,0,0,0.5699789074507369
0.001,0.44,8,0,1,0,0,0,0.5599876543200207
0.001,0.45,8,0,1,0,0,0,0.5499881655121823
0.001,0.46,8,0,1,0,0,0,0.5399892598591935
0.001,0.47000000000000003,8,0,1,0,0,0,0.5300118929787051
0.001,0.48,8,0,1,0,0,0,0.5200133935826338
0.001,0.49,8,0,1,0,0,0,0.510013373355102
0.001,0.5,8,0,1,0,0,0,0.5000137327568889
0.001,0.51,8,0,1,0,0,0,0.4899899162071627
0.001,0.52,8,0,1,0,0,0,0.4800107392602665
0.001,0.53,8,0,1,0,0,0,0.4699886866041072
0.001,0.54,8,0,1,0,0,0,0.460009138711726
0.001,0.55,8,0,1,0,0,0,0.45001042746338027
0.001,0.56,8,0,1,0,0,0,0.4400095857509932
0.001,0.5700000000000001,8,0,1,0,0,0,0.4300092797330827
0.001,0.58,8,0,1,0,0,0,0.4200116989040879
0.001,0.59,8,0,1,0,0,0,0.4100105477571798
0.001,0.6,8,0,1,0,0,0,0.4000106878768449
0.001,0.61,8,0,1,0,0,0,0.3900087282162591
0.001,0.62,8,0,1,0,0,0,0.3799928324858579
0.001,0.63,8,0,1,0,0,0,0.3700097376538915
0.001,0.64,8,0,1,0,0,0,0.360009403630133
0.001,0.65,8,0,1,0,0,0,0.35000770854948515
0.001,0.66,8,0,1,0,0,0,0.3400079794297284
0.001,0.67,8,0,1,0,0,0,0.33000826772333447
0.001,0.68,8,0,1,0,0,0,0.3200086865107039
0.001,0.6900000000000001,8,0,1,0,0,0,0.3099938159253961
0.001,0.7000000000000001,8,0,1,0,0,0,0.3000071563725797
0.001,0.71,8,0,1,0,0,0,0.2900070064234652
0.001,0.72,8,0,1,0,0,0,0.2800063989249923
0.001,0.73,8,0,1,0,0,0,0.27000764905246927
0.001,0.74,8,0,1,0,0,0,0.26000593572575253
0.001,0.75,8,0,1,0,0,0,0.2500070226061534
0.001,0.76,8,0,1,0,0,0,0.2400064280516628
0.001,0.77,8,0,1,0,0,0,0.23000507272176152
0.001,0.78,8,0,1,0,0,0,0.22000441414221492
0.001,0.79,8,0,1,0,0,0,0.21000496716421
0.002,0.0,15,0,1,1,1,1,0.36617154305470706
0.002,0.01,15,0,1,1,1,1,0.36715840194423505
0.002,0.02,15,0,1,1,1,1,0.3682152661956665
0.002,0.03,15,0,1,1,1,1,0.3693446944432039
0.002,0.04,15,0,1,1,1,1,0.37054899113697054
0.002,0.05,15,0,1,1,1,1,0.3718362029153018
0.002,0.06,15,0,1,1,1,1,0.37320464150318766
0.002,0.07,15,0,1,1,1,1,0.3746636718017403
0.002,0.08,15,0,1,1,1,1,0.37621331916632084
0.002,0.09,15,0,1,1,1,1,0.377861455709317
0.002,0.1,15,0,1,1,1,1,0.3796130680062576
0.002,0.11,15,0,1,1,1,1,0.38147221418813804
0.002,0.12,15,0,1,1,1,1,0.38344705443608673
0.002,0.13,15,0,1,1,1,1,0.38554210555113766
0.002,0.14,15,0,1,1,1,1,0.3877671446238376
0.002,0.15,15,0,1,1,1,1,0.3901279998641253
0.002,0.16,15,0,1,1,1,1,0.39263346743712135
0.002,0.17,15,0,1,1,1,1,0.39529379288608074
0.002,0.18,15,0,1,1,1,1,0.3981185826031066
0.002,0.19,15,0,1,1,1,1,0.4011164563424702
0.002,0.2,15,0,1,1,1,1,0.4042996106768528
0.002,0.21,15,0,1,1,1,1,0.4076847978784963
0.002,0.22,15,0,1,1,1,1,0.41127760592036583
0.002,0.23,15,0,1,1,1,1,0.41509814317659577
0.002,0.24,15,0,1,1,1,1,0.41915956641054153
0.002,0.25,15,0,1,1,1,1,0.42348005151968826
