Apostasy,a,State,Oscilate,CB,SB,CN,SN,R
0.001,0.5,4,0,0,1,0,0,0.19999617381660226
0.001,0.51,4,0,0,1,0,0,0.20000434429331224
0.001,0.52,4,0,0,1,0,0,0.20000321019619385
0.001,0.53,4,0,0,1,0,0,0.20000422255055003
0.001,0.54,4,0,0,1,0,0,0.19999541233564205
0.001,0.55,4,0,0,1,0,0,0.19999508639627328
0.001,0.56,4,0,0,1,0,0,0.1999951959346266
0.001,0.5700000000000001,4,0,0,1,0,0,0.20000525805415492
0.001,0.58,4,0,0,1,0,0,0.19999614543000485
0.001,0.59,4,0,0,1,0,0,0.19999431054688643
0.001,0.6,4,0,0,1,0,0,0.2000052976466703
0.001,0.61,4,0,0,1,0,0,0.20000508356612323
0.001,0.62,4,0,0,1,0,0,0.20000581734244696
0.001,0.63,4,0,0,1,0,0,0.1999933776442497
0.001,0.64,4,0,0,1,0,0,0.1999957965008313
0.001,0.65,4,0,0,1,0,0,0.19999575503091102
0.001,0.66,4,0,0,1,0,0,0.19999340699431858
0.001,0.67,4,0,0,1,0,0,0.1999953220347483
0.001,0.68,4,0,0,1,0,0,0.19999498565506824
0.001,0.6900000000000001,4,0,0,1,0,0,0.19999708606107972
0.001,0.7000000000000001,4,0,0,1,0,0,0.19999304276878346
0.001,0.71,4,0,0,1,0,0,0.1999954087993202
0.001,0.72,4,0,0,1,0,0,0.20000494023676682
0.001,0.73,4,0,0,1,0,0,0.20000471506145087
0.001,0.74,12,0,1,1,0,0,0.2000216201094374
0.001,0.75,12,0,1,1,0,0,0.213357603017807
0.001,0.76,8,0,1,0,0,0,0.24000455810789198
0.001,0.77,8,0,1,0,0,0,0.2300051449598934
0.001,0.78,8,0,1,0,0,0,0.2200053065887704
0.001,0.79,8,0,1,0,0,0,0.21000593797882683
0.002,0.0,4,0,0,1,0,0,0.20000614604235745
0.002,0.01,4,0,0,1,0,0,0.20000460541636322
0.002,0.02,4,0,0,1,0,0,0.20000462051564322
0.002,0.03,4,0,0,1,0,0,0.20000568323778678
0.002,0.04,4,0,0,1,0,0,0.20000462373048664
0.002,0.05,4,0,0,1,0,0,0.20000606167670001
0.002,0.06,4,0,0,1,0,0,0.20000521827427117
0.002,0.07,4,0,0,1,0,0,0.20000557834983224
0.002,0.08,4,0,0,1,0,0,0.2000058932199483
0.002,0.09,4,0,0,1,0,0,0.20000488061309007
0.002,0.1,4,0,0,1,0,0,0.20000472356971735
0.002,0.11,4,0,0,1,0,0,0.20000517759390551
0.002,0.12,4,0,0,1,0,0,0.2000051971285687
0.002,0.13,4,0,0,1,0,0,0.20000450204575423
0.002,0.14,4,0,0,1,0,0,0.20000541844719763
0.002,0.15,4,0,0,1,0,0,0.2000045228543813
0.002,0.16,4,0,0,1,0,0,0.2000046682847664
0.002,0.17,4,0,0,1,0,0,0.2000045037699623
0.002,0.18,4,0,0,1,0,0,0.2000052206851585
0.002,0.19,4,0,0,1,0,0,0.2000044807844858
0.002,0.2,4,0,0,1,0,0,0.20000479128762957
0.002,0.21,4,0,0,1,0,0,0.20000405047027808
0.002,0.22,4,0,0,1,0,0,0.20000471639963416
0.002,0.23,4,0,0,1,0,0,0.20000519741768905
0.002,0.24,4,0,0,1,0,0,0.20000453032826027
0.002,0.25,4,0,0,1,0,0,0.20000507493403358
0.002,0.26,4,0,0,1,0,0,0.20000601266932636
0.002,0.27,4,0,0,1,0,0,0.2000052064216502
0.002,0.28,4,0,0,1,0,0,0.20000556298662445
0.002,0.29,4,0,0,1,0,0,0.20000559173974797
0.002,0.3,4,0,0,1,0,0,0.20000567413635073
0.002,0.31,4,0,0,1,0,0,0.19999534356295867
0.002,0.32,4,0,0,1,0,0,0.1999973851501432
0.002,0.33,4,0,0,1,0,0,0.19999482052257553
0.002,0.34,4,0,0,1,0,0,0.1999959846979996
0.002,0.35000000000000003,4,0,0,1,0,0,0.19999598002191232
0.002,0.36,4,0,0,1,0,0,0.1999973208870979
0.002,0.37,4,0,0,1,0,0,0.1999960709157142
0.002,0.38,4,0,0,1,0,0,0.19999565432718147
0.002,0.39,4,0,0,1,0,0,0.19999572463156395
0.002,0.4,4,0,0,1,0,0,0.19999313213069658
0.002,0.41000000000000003,4,0,0,1,0,0,0.19999488751652478
0.002,0.42,4,0,0,1,0,0,0.19999669762664304
0.002,0.43,4,0,0,1,0,0,0.19999708682377462
0.002,0.44,4,0,0,1,0,0,0.19999651135043464
0.002,0.45,4,0,0,1,0,0,0.19999724078390482
0.002,0.46,4,0,0,1,0,0,0.19999472508422741
0.002,0.47000000000000003,4,0,0,1,0,0,0.19999604439230512
0.002,0.48,4,0,0,1,0,0,0.19999552716702157
0.002,0.49,4,0,0,1,0,0,0.19999689506766755
0.002,0.5,4,0,0,1,0,0,0.1999957400242947
0.002,0.51,4,0,0,1,0,0,0.1999948861691945
0.002,0.52,4,0,0,1,0,0,0.20000435196709604
0.002,0.53,4,0,0,1,0,0,0.20000540053535307
0.002,0.54,4,0,0,1,0,0,0.19999526034849632
0.002,0.55,4,0,0,1,0,0,0.19999505191151376
0.002,0.56,4,0,0,1,0,0,0.199995357819084
0.002,0.5700000000000001,4,0,0,1,0,0,0.20000524748672927
0.002,0.58,4,0,0,1,0,0,0.2000045167529181
0.002,0.59,4,0,0,1,0,0,0.1999953542561389
0.002,0.6,4,0,0,1,0,0,0.20000589149254736
0.002,0.61,4,0,0,1,0,0,0.20000395386773576
0.002,0.62,4,0,0,1,0,0,0.19999320534068338
0.002,0.63,4,0,0,1,0,0,0.199995027229077
0.002,0.64,4,0,0,1,0,0,0.1999950406609305
0.002,0.65,4,0,0,1,0,0,0.1999950486105598
0.002,0.66,4,0,0,1,0,0,0.19999572240120186
0.002,0.67,4,0,0,1,0,0,0.1999956133666905
0.002,0.68,4,0,0,1,0,0,0.19999501681910112
0.002,0.6900000000000001,4,0,0,1,0,0,0.19999607326383415
0.002,0.7000000000000001,4,0,0,1,0,0,0.19999578947931237
0.002,0.71,4,0,0,1,0,0,0.19999507649300183
0.002,0.72,4,0,0,1,0,0,0.20000496725470163
0.002,0.73,4,0,0,1,0,0,0.20000442024414877
0.002,0.74,12,0,1,1,0,0,0.20002249727923732
0.002,0.75,12,0,1,1,0,0,0.21332342122852177
0.002,0.76,8,0,1,0,0,0,0.24000655152542422
0.002,0.77,8,0,1,0,0,0,0.23000487527580896
0.002,0.78,8,0,1,0,0,0,0.22000640229939203
0.002,0.79,8,0,1,0,0,0,0.21000548750391676
0.003,0.0,4,0,0,1,0,0,0.20000665258336045
0.003,0.01,4,0,0,1,0,0,0.2000051409552956
0.003,0.02,4,0,0,1,0,0,0.20000491120537453
0.003,0.03,4,0,0,1,0,0,0.20000516445890215
0.003,0.04,4,0,0,1,0,0,0.20000660058884218
0.003,0.05,4,0,0,1,0,0,0.2000061042776273
0.003,0.06,4,0,0,1,0,0,0.20000517510566446
0.003,0.07,4,0,0,1,0,0,0.20000685616890246
0.003,0.08,4,0,0,1,0,0,0.20000663724382928
0.003,0.09,4,0,0,1,0,0,0.2000053047960228
0.003,0.1,4,0,0,1,0,0,0.20000512983933774
0.003,0.11,4,0,0,1,0,0,0.20000466786689325
0.003,0.12,4,0,0,1,0,0,0.2000063533811791
0.003,0.13,4,0,0,1,0,0,0.20000519307612089
0.003,0.14,4,0,0,1,0,0,0.20000477657735807
0.003,0.15,4,0,0,1,0,0,0.20000462502142874
0.003,0.16,4,0,0,1,0,0,0.2000046288729744
0.003,0.17,4,0,0,1,0,0,0.20000541335123873
0.003,0.18,4,0,0,1,0,0,0.20000290292986023
0.003,0.19,4,0,0,1,0,0,0.2000046779680345
0.003,0.2,4,0,0,1,0,0,0.2000050066484914
0.003,0.21,4,0,0,1,0,0,0.20000549969690934
0.003,0.22,4,0,0,1,0,0,0.20000481708835566
0.003,0.23,4,0,0,1,0,0,0.20000559828783265
0.003,0.24,4,0,0,1,0,0,0.2000040021416292
0.003,0.25,4,0,0,1,0,0,0.20000558461331328
0.003,0.26,4,0,0,1,0,0,0.20000552199922444
0.003,0.27,4,0,0,1,0,0,0.20000619414241
0.003,0.28,4,0,0,1,0,0,0.20000552485220993
0.003,0.29,4,0,0,1,0,0,0.2000046214756789
0.003,0.3,4,0,0,1,0,0,0.20000510649341566
0.003,0.31,4,0,0,1,0,0,0.19999713899112634
0.003,0.32,4,0,0,1,0,0,0.1999962752767066
0.003,0.33,4,0,0,1,0,0,0.19999379125620775
0.003,0.34,4,0,0,1,0,0,0.19999716569853024
0.003,0.35000000000000003,4,0,0,1,0,0,0.19999429848972008
0.003,0.36,4,0,0,1,0,0,0.19999454958589477
0.003,0.37,4,0,0,1,0,0,0.1999962025424822
0.003,0.38,4,0,0,1,0,0,0.19999579581545487
0.003,0.39,4,0,0,1,0,0,0.1999956508390063
0.003,0.4,4,0,0,1,0,0,0.19999497700830166
0.003,0.41000000000000003,4,0,0,1,0,0,0.19999502331594168
0.003,0.42,4,0,0,1,0,0,0.19999525882848007
0.003,0.43,4,0,0,1,0,0,0.19999451817710373
0.003,0.44,4,0,0,1,0,0,0.19999607176231826
0.003,0.45,4,0,0,1,0,0,0.19999581161038393
0.003,0.46,4,0,0,1,0,0,0.1999970322770188
0.003,0.47000000000000003,4,0,0,1,0,0,0.19999621228046055
0.003,0.48,4,0,0,1,0,0,0.19999588173053456
0.003,0.49,4,0,0,1,0,0,0.19999609608739768
0.003,0.5,4,0,0,1,0,0,0.19999512361119412
0.003,0.51,4,0,0,1,0,0,0.1999952249660664
0.003,0.52,4,0,0,1,0,0,0.20000355733339323
0.003,0.53,4,0,0,1,0,0,0.20000475460426567
0.003,0.54,4,0,0,1,0,0,0.19999474475892276
0.003,0.55,4,0,0,1,0,0,0.19999535791640805
0.003,0.56,4,0,0,1,0,0,0.19999564023286429
0.003,0.5700000000000001,4,0,0,1,0,0,0.20000528443213128
0.003,0.58,4,0,0,1,0,0,0.20000506527321965
0.003,0.59,4,0,0,1,0,0,0.1999960344998061
0.003,0.6,4,0,0,1,0,0,0.20000636887573894
0.003,0.61,4,0,0,1,0,0,0.2000043081782454
0.003,0.62,4,0,0,1,0,0,0.19999579441243823
0.003,0.63,4,0,0,1,0,0,0.19999532565923397
0.003,0.64,4,0,0,1,0,0,0.1999934346044502
0.003,0.65,4,0,0,1,0,0,0.19999530081401176
0.003,0.66,4,0,0,1,0,0,0.19999526713211935
0.003,0.67,4,0,0,1,0,0,0.19999491509825443
0.003,0.68,4,0,0,1,0,0,0.1999957189932496
0.003,0.6900000000000001,4,0,0,1,0,0,0.19999269017778407
0.003,0.7000000000000001,4,0,0,1,0,0,0.19999491425038968
0.003,0.71,4,0,0,1,0,0,0.1999961950649609
0.003,0.72,4,0,0,1,0,0,0.19999400560912448
0.003,0.73,4,0,0,1,0,0,0.20000595733860213
0.003,0.74,12,0,1,1,0,0,0.20002025898186251
0.003,0.75,12,0,1,1,0,0,0.21329314706566682
0.003,0.76,8,0,1,0,0,0,0.24000371496290063
0.003,0.77,8,0,1,0,0,0,0.23000643537231028
0.003,0.78,8,0,1,0,0,0,0.22000725330251508
0.003,0.79,8,0,1,0,0,0,0.21000603635815956
0.004,0.0,4,0,0,1,0,0,0.20000541312298134
0.004,0.01,4,0,0,1,0,0,0.20000486309913365
0.004,0.02,4,0,0,1,0,0,0.20000466190973346
0.004,0.03,4,0,0,1,0,0,0.20000462969200608
0.004,0.04,4,0,0,1,0,0,0.20000682902845834
0.004,0.05,4,0,0,1,0,0,0.20000677844217074
0.004,0.06,4,0,0,1,0,0,0.20000501877038374
0.004,0.07,4,0,0,1,0,0,0.2000058051304312
0.004,0.08,4,0,0,1,0,0,0.20000556097776195
0.004,0.09,4,0,0,1,0,0,0.20000440775427925
0.004,0.1,4,0,0,1,0,0,0.20000407599676834
0.004,0.11,4,0,0,1,0,0,0.2000047922375432
0.004,0.12,4,0,0,1,0,0,0.20000639535468617
0.004,0.13,4,0,0,1,0,0,0.20000345672430148
0.004,0.14,4,0,0,1,0,0,0.20000572264577304
0.004,0.15,4,0,0,1,0,0,0.20000554418112926
0.004,0.16,4,0,0,1,0,0,0.20000490528071807
0.004,0.17,4,0,0,1,0,0,0.20000466770211672
0.004,0.18,4,0,0,1,0,0,0.20000636771672933
0.004,0.19,4,0,0,1,0,0,0.20000484434009405
0.004,0.2,4,0,0,1,0,0,0.20000485296467221
0.004,0.21,4,0,0,1,0,0,0.20000489341720612
0.004,0.22,4,0,0,1,0,0,0.20000479069569432
0.004,0.23,4,0,0,1,0,0,0.20000514720136617
0.004,0.24,4,0,0,1,0,0,0.2000067213166737
0.004,0.25,4,0,0,1,0,0,0.20000629081773255
0.004,0.26,4,0,0,1,0,0,0.20000609474355405
0.004,0.27,4,0,0,1,0,0,0.20000547657142964
0.004,0.28,4,0,0,1,0,0,0.20000481375654922
0.004,0.29,4,0,0,1,0,0,0.20000484056197534
0.004,0.3,4,0,0,1,0,0,0.20000538391386585
0.004,0.31,4,0,0,1,0,0,0.19999348407727643
0.004,0.32,4,0,0,1,0,0,0.19999586342503975
0.004,0.33,4,0,0,1,0,0,0.1999948700696062
0.004,0.34,4,0,0,1,0,0,0.19999346007639737
0.004,0.35000000000000003,4,0,0,1,0,0,0.19999323242813524
0.004,0.36,4,0,0,1,0,0,0.19999626583203753
0.004,0.37,4,0,0,1,0,0,0.19999545359575985
0.004,0.38,4,0,0,1,0,0,0.19999587343096933
0.004,0.39,4,0,0,1,0,0,0.19999565636652888
0.004,0.4,4,0,0,1,0,0,0.19999490837866352
0.004,0.41000000000000003,4,0,0,1,0,0,0.199994887852103
0.004,0.42,4,0,0,1,0,0,0.19999302341243355
0.004,0.43,4,0,0,1,0,0,0.1999955083165425
0.004,0.44,4,0,0,1,0,0,0.1999950618439213
0.004,0.45,4,0,0,1,0,0,0.19999546973432095
0.004,0.46,4,0,0,1,0,0,0.19999688702255716
0.004,0.47000000000000003,4,0,0,1,0,0,0.19999393984133446
0.004,0.48,4,0,0,1,0,0,0.1999946978519156
0.004,0.49,4,0,0,1,0,0,0.19999445600305887
0.004,0.5,4,0,0,1,0,0,0.1999941121190926
0.004,0.51,4,0,0,1,0,0,0.19999585206649248
0.004,0.52,4,0,0,1,0,0,0.20000470899018952
0.004,0.53,4,0,0,1,0,0,0.20000306618221078
0.004,0.54,4,0,0,1,0,0,0.19999638972651854
0.004,0.55,4,0,0,1,0,0,0.19999609294854082
0.004,0.56,4,0,0,1,0,0,0.19999522918037435
0.004,0.5700000000000001,4,0,0,1,0,0,0.20000515005633032
0.004,0.58,4,0,0,1,0,0,0.20000517304940396
0.004,0.59,4,0,0,1,0,0,0.19999603267972818
0.004,0.6,4,0,0,1,0,0,0.20000617329732498
0.004,0.61,4,0,0,1,0,0,0.20000394992542653
0.004,0.62,4,0,0,1,0,0,0.1999957548531417
0.004,0.63,4,0,0,1,0,0,0.19999343863254412
0.004,0.64,4,0,0,1,0,0,0.19999672063310428
0.004,0.65,4,0,0,1,0,0,0.19999589067235088
0.004,0.66,4,0,0,1,0,0,0.19999579410094653
0.004,0.67,4,0,0,1,0,0,0.19999551350244404
0.004,0.68,4,0,0,1,0,0,0.19999388446912297
0.004,0.6900000000000001,4,0,0,1,0,0,0.19999498016313064
0.004,0.7000000000000001,4,0,0,1,0,0,0.19999475695371272
0.004,0.71,4,0,0,1,0,0,0.19999335325385245
0.004,0.72,4,0,0,1,0,0,0.19999466273423758
0.004,0.73,4,0,0,1,0,0,0.20000616220957718
0.004,0.74,12,0,1,1,0,0,0.20001992897741766
0.004,0.75,12,0,1,1,0,0,0.2132567968430611
0.004,0.76,8,0,1,0,0,0,0.24000603145005103
0.004,0.77,8,0,1,0,0,0,0.23000592792956367
0.004,0.78,8,0,1,0,0,0,0.22000476219061346
0.004,0.79,8,0,1,0,0,0,0.21000612919074885
0.005,0.0,4,0,0,1,0,0,0.20000520466849356
0.005,0.01,4,0,0,1,0,0,0.20000702282484972
0.005,0.02,4,0,0,1,0,0,0.20000479993275766
0.005,0.03,4,0,0,1,0,0,0.20000578461322815
0.005,0.04,4,0,0,1,0,0,0.20000395502581847
0.005,0.05,4,0,0,1,0,0,0.20000701368172932
0.005,0.06,4,0,0,1,0,0,0.20000568553959003
0.005,0.07,4,0,0,1,0,0,0.2000050496358909
0.005,0.08,4,0,0,1,0,0,0.2000063642885766
0.005,0.09,4,0,0,1,0,0,0.20000467591218496
0.005,0.1,4,0,0,1,0,0,0.2000040633505184
0.005,0.11,4,0,0,1,0,0,0.2000054827823524
0.005,0.12,4,0,0,1,0,0,0.2000049283531697
0.005,0.13,4,0,0,1,0,0,0.20000482947227474
0.005,0.14,4,0,0,1,0,0,0.20000519417932447
0.005,0.15,4,0,0,1,0,0,0.20000625001950648
0.005,0.16,4,0,0,1,0,0,0.2000050498480905
0.005,0.17,4,0,0,1,0,0,0.2000052888251292
0.005,0.18,4,0,0,1,0,0,0.2000057077901896
0.005,0.19,4,0,0,1,0,0,0.20000536905484198
0.005,0.2,4,0,0,1,0,0,0.2000051521323776
0.005,0.21,4,0,0,1,0,0,0.20000511927404432
0.005,0.22,4,0,0,1,0,0,0.2000056787191409
0.005,0.23,4,0,0,1,0,0,0.2000053632800967
0.005,0.24,4,0,0,1,0,0,0.2000067048400764
0.005,0.25,4,0,0,1,0,0,0.20000477360711963
0.005,0.26,4,0,0,1,0,0,0.20000595878652835
0.005,0.27,4,0,0,1,0,0,0.2000044661739641
0.005,0.28,4,0,0,1,0,0,0.2000056405276764
0.005,0.29,4,0,0,1,0,0,0.20000499407293687
0.005,0.3,4,0,0,1,0,0,0.20000487230818295
0.005,0.31,4,0,0,1,0,0,0.20000527118377054
0.005,0.32,4,0,0,1,0,0,0.19999432053192617
0.005,0.33,4,0,0,1,0,0,0.19999549057527297
0.005,0.34,4,0,0,1,0,0,0.19999554440802264
0.005,0.35000000000000003,4,0,0,1,0,0,0.19999546950428107
0.005,0.36,4,0,0,1,0,0,0.1999957072341445
0.005,0.37,4,0,0,1,0,0,0.1999956643700045
0.005,0.38,4,0,0,1,0,0,0.19999615592875983
0.005,0.39,4,0,0,1,0,0,0.19999531692723477
0.005,0.4,4,0,0,1,0,0,0.19999564176317158
0.005,0.41000000000000003,4,0,0,1,0,0,0.1999931522701151
0.005,0.42,4,0,0,1,0,0,0.19999482980609085
0.005,0.43,4,0,0,1,0,0,0.19999613456311136
0.005,0.44,4,0,0,1,0,0,0.19999579329982403
0.005,0.45,4,0,0,1,0,0,0.19999571957555473
0.005,0.46,4,0,0,1,0,0,0.19999540889822878
0.005,0.47000000000000003,4,0,0,1,0,0,0.19999592936822833
0.005,0.48,4,0,0,1,0,0,0.19999365644882616
0.005,0.49,4,0,0,1,0,0,0.19999554989624088
0.005,0.5,4,0,0,1,0,0,0.19999512058901808
0.005,0.51,4,0,0,1,0,0,0.1999948460840985
0.005,0.52,4,0,0,1,0,0,0.20000535764898922
0.005,0.53,4,0,0,1,0,0,0.2000049027671155
0.005,0.54,4,0,0,1,0,0,0.1999953467871092
0.005,0.55,4,0,0,1,0,0,0.19999543451096216
0.005,0.56,4,0,0,1,0,0,0.1999950082571223
0.005,0.5700000000000001,4,0,0,1,0,0,0.19999613589886167
0.005,0.58,4,0,0,1,0,0,0.20000389259672438
0.005,0.59,4,0,0,1,0,0,0.19999602453703125
0.005,0.6,4,0,0,1,0,0,0.2000061894896935
0.005,0.61,4,0,0,1,0,0,0.20000487408310622
0.005,0.62,4,0,0,1,0,0,0.1999956689452962
0.005,0.63,4,0,0,1,0,0,0.19999546253488487
0.005,0.64,4,0,0,1,0,0,0.19999564566329955
0.005,0.65,4,0,0,1,0,0,0.19999590336122186
0.005,0.66,4,0,0,1,0,0,0.1999958478633443
0.005,0.67,4,0,0,1,0,0,0.19999392546169129
0.005,0.68,4,0,0,1,0,0,0.1999964061963287
0.005,0.6900000000000001,4,0,0,1,0,0,0.19999549003416228
0.005,0.7000000000000001,4,0,0,1,0,0,0.1999930038433708
0.005,0.71,4,0,0,1,0,0,0.19999361030526205
0.005,0.72,4,0,0,1,0,0,0.1999947333237915
0.005,0.73,4,0,0,1,0,0,0.20000479956626083
